,sale_day,city,adress,floor,size,price
297,28.07.2022,בני ברק,הרב שמש דוד 2,שלישית,40.90,"1,300,000"
298,28.07.2022,בני ברק,אונקלוס 1,שניה,88,"2,150,000"
299,27.07.2022,בני ברק,השר אלון יגאל 14,ראשונה,67,"850,000"
300,27.07.2022,בני ברק,"רש""י 15",קומה 2,54.83,"1,750,000"
301,27.07.2022,בני ברק,בן יוסף שלמה 3,שלישית,49,"790,000"
302,27.07.2022,בני ברק,"ביל""ו 12",שלישית,67,"2,100,000"
303,26.07.2022,בני ברק,חפץ חיים 7,ג,52.14,"1,025,000"
304,26.07.2022,בני ברק,דנגור 17,ראשונה,45.90,"1,350,000"
305,26.07.2022,בני ברק,קפלנסקי 3,ראשונה,90,"1,300,000"
306,26.07.2022,בני ברק,אחיעזר 1,חמישית,74,"1,890,000"
307,25.07.2022,בני ברק,שפת אמת 17,א,70,"2,300,000"
308,25.07.2022,בני ברק,מנשה 6,ב,65,"325,000"
309,25.07.2022,בני ברק,השר אלון יגאל 14,ראשונה,68.60,"1,310,000"
310,24.07.2022,בני ברק,הרצל 106,שניה,62.30,"1,770,000"
311,21.07.2022,בני ברק,סומך 2,חמישית,49.20,"1,600,000"
312,21.07.2022,בני ברק,הרב כהן שלמה 3,ראשונה,59,"3,000,000"
313,20.07.2022,בני ברק,דנגור 17,ראשונה,45.90,"1,700,000"
314,19.07.2022,בני ברק,ירושלים 64,ד,75.82,"2,120,000"
315,19.07.2022,בני ברק,הרב מצליח 4,ראשונה,58.34,"1,400,000"
316,18.07.2022,בני ברק,לוי יצחק 9,ב,47.19,"2,475,000"
317,18.07.2022,בני ברק,ז'בוטינסקי 41, ,57,"1,350,000"
318,18.07.2022,בני ברק,ז'בוטינסקי 57,רביעית,62,"1,740,000"
319,17.07.2022,בני ברק,הירדן 1,שניה,54.50,"1,890,000"
320,14.07.2022,בני ברק,הרב משה זאב פלדמן 8,קרקע,49.58,"1,700,000"
321,14.07.2022,בני ברק,השר אלון יגאל 14,שניה,65.50,"2,035,000"
322,14.07.2022,בני ברק, ,שלישית,84,"1,016,000"
323,14.07.2022,בני ברק,ביאליק 9,שניה,56,"1,600,000"
324,14.07.2022,בני ברק, ,שלישית,83,"996,000"
325,14.07.2022,בני ברק,"מהרש""ל 2",ג,62,"2,065,000"
326,14.07.2022,בני ברק, ,שישית,65,"1,705,000"
327,14.07.2022,בני ברק,קובלסקי 14,שלישית,67.34,"1,690,000"
328,13.07.2022,בני ברק,חברון 8,ג,47,"1,640,000"
329,13.07.2022,בני ברק,שמעון הצדיק 7,ראשונה,62,"1,933,000"
330,13.07.2022,בני ברק, , ,98,"996,076"
331,13.07.2022,בני ברק, , ,74,"1,016,573"
332,13.07.2022,בני ברק,אור החיים 23,שניה,58,"1,900,000"
333,13.07.2022,בני ברק, ,שישית,65,"1,705,000"
334,12.07.2022,בני ברק,נחום 14,ב,61,"1,850,000"
335,12.07.2022,בני ברק,נורוק 12,שלישית,44.25,"2,700,000"
336,12.07.2022,בני ברק,שמעון הצדיק 7,ראשונה,62,"1,933,345"
337,12.07.2022,בני ברק,מינץ 22,הקרקע,40,"1,300,000"
338,12.07.2022,בני ברק,ביאליק 12,שניה,67,"1,800,000"
339,12.07.2022,בני ברק,הבנים 1,שלישית,97,"2,600,000"
340,11.07.2022,בני ברק,דנגור 17,שלישית,45.90,"1,328,000"
341,11.07.2022,בני ברק,אברבנאל 125,ראשונה,104,"2,605,000"
342,11.07.2022,בני ברק,ביאליק 12,שניה,67,"1,800,000"
343,10.07.2022,בני ברק, ,ב,53,"1,750,000"
344,10.07.2022,בני ברק,רבי עקיבא 65,ג,62.30,"1,517,000"
345,10.07.2022,בני ברק,ז'בוטינסקי 59,ראשונה,62,"1,750,000"
346,10.07.2022,בני ברק,אברבנאל 125, ,87,"2,605,983"
347,10.07.2022,בני ברק,טבריה 33,א,55,"875,000"
348,08.07.2022,בני ברק,השר אלון יגאל 14,שניה,67.10,"504,000"
