,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
37,37,49,49,49,49,49,49,2425000.0,ושלוש התשעים,5,1,80,1,7,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1,0,1,0,1052260.0,1058723.0,1053342.0,1102847.0,1199450.0,1214063.0,1314028.0,1337236.0,1374023.0,1375000.0,1458000.0,1783733.0,2060000.0,2511329
38,38,50,50,50,50,50,50,1890000.0,זאב ברנדה,5,1,90,0,7,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0,0,0,870000.0,1055000.0,1095000.0,880000.0,921357.0,1130000.0,1143766.0,1237941.0,1259804.0,1388333.0,1466666.0,1454125.0,1690000.0,2060265
39,39,56,56,56,56,56,56,1645000.0,זמנהוף,18,3,70,1,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,749229.0,753831.0,750000.0,746187.0,781255.0,849687.0,860038.0,930852.0,947291.0,973350.0,1150000.0,1204330.0,1306016.0,1592153
40,40,57,57,57,57,57,57,2149000.0,זרח ברנט 22,9,4,85,1,4,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1,0,1,0,1192675.0,1200000.0,1207369.0,1201231.0,1257685.0,1367850.0,1384513.0,1498511.0,1524976.0,1566926.0,1568040.0,1642120.0,1780770.0,2170922
41,41,59,59,59,59,59,59,2050000.0,חזון איש 7,9,3,70,1,4,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,0,965015.0,970942.0,966007.0,1011407.0,1100000.0,1147500.0,1161479.0,1250000.0,1272076.0,1300000.0,1265000.0,1523333.0,2280000.0,2480000
42,42,62,62,62,62,62,62,1890000.0,טבריה,20,0,55,0,3,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,1,0,0,0,716930.0,721333.0,725000.0,721314.0,755213.0,821364.0,831370.0,1072500.0,1141250.0,1091679.0,1200000.0,1239000.0,1460000.0,1760000
43,43,63,63,63,63,63,63,2050000.0,טרומפלדור 24,17,3,70,1,7,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,1,0,0,0,684000.0,950000.0,1090000.0,1084459.0,960642.0,1044788.0,1057516.0,1144590.0,1285666.0,1361180.0,1354900.0,1564166.0,1876666.0,2287828
44,44,64,64,64,64,64,64,2360000.0,יד הבנים 4,21,1,73,1,5,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4,1,0,0,0,1009104.0,1015302.0,1010141.0,1057616.0,1150257.0,1164271.0,1260136.0,1282392.0,1317670.0,1318607.0,1380904.0,1497500.0,1623939.0,1979730
45,45,65,65,65,65,65,65,1790000.0,יהודה הלוי,1,2,61,1,5,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4,2,0,0,0,695727.0,700000.0,900000.0,983333.0,848333.0,1070000.0,1083035.0,1230000.0,1060000.0,1040000.0,1265736.0,1138250.0,1313000.0,1770000
46,46,66,66,66,66,66,66,1750000.0,יהודה הלוי 11,1,2,75,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,695727.0,700000.0,704298.0,700717.0,733648.0,797910.0,807630.0,874129.0,889567.0,914038.0,914687.0,957900.0,1038779.0,1266366
